#o3_ppb	temp	humid	time
6.42	3.7	90.9	2014-02-02T00:29:00
7.01	3.7	90.9	2014-02-02T00:28:00
6.57	3.7	90.9	2014-02-02T00:27:00
7.51	3.7	90.9	2014-02-02T00:26:00
10.1	3.7	90.9	2014-02-02T00:25:00
10.6	3.7	90.9	2014-02-02T00:24:00
10.5	3.7	90.9	2014-02-02T00:23:00
9.07	3.7	90.8	2014-02-02T00:22:00
8.41	3.7	90.8	2014-02-02T00:21:00
9.22	3.7	90.8	2014-02-02T00:20:00
9.21	3.7	90.8	2014-02-02T00:19:00
8.62	3.7	90.8	2014-02-02T00:18:00
9.15	3.7	90.8	2014-02-02T00:17:00
9.38	3.7	90.8	2014-02-02T00:16:00
9.21	3.7	90.8	2014-02-02T00:15:00
8.54	3.7	90.8	2014-02-02T00:14:00
6.82	3.7	90.8	2014-02-02T00:13:00
8.39	3.76	90.2	2014-02-02T00:12:00
9.21	3.8	89.9	2014-02-02T00:11:00
9.88	3.8	89.9	2014-02-02T00:10:00
9.77	3.8	89.9	2014-02-02T00:09:00
9.59	3.8	89.9	2014-02-02T00:08:00
10.1	3.8	89.9	2014-02-02T00:07:00
9.4	3.8	89.9	2014-02-02T00:06:00
9.98	3.8	89.9	2014-02-02T00:05:00
10.7	3.8	89.9	2014-02-02T00:04:00
9.19	3.8	89.9	2014-02-02T00:03:00
8.42	3.87	90.2	2014-02-02T00:02:00
9.01	3.9	90.4	2014-02-02T00:01:00
9.32	3.9	90.4	2014-02-02T00:00:00
8.9	3.9	90.4	2014-02-01T23:59:00
7.91	3.9	90.4	2014-02-01T23:58:00
7.77	3.9	90.4	2014-02-01T23:57:00
8.04	3.9	90.4	2014-02-01T23:56:00
8.31	3.9	90.4	2014-02-01T23:55:00
8.89	3.9	90.4	2014-02-01T23:54:00
9.49	3.9	90.4	2014-02-01T23:53:00
9.49	3.9	89.4	2014-02-01T23:52:00
9.85	3.9	88.8	2014-02-01T23:51:00
10.2	3.9	88.8	2014-02-01T23:50:00
9.58	3.9	88.8	2014-02-01T23:49:00
9.48	3.9	88.8	2014-02-01T23:48:00
10.3	3.9	88.8	2014-02-01T23:47:00
11.2	3.9	88.8	2014-02-01T23:46:00
12	3.9	88.8	2014-02-01T23:45:00
14	3.9	88.8	2014-02-01T23:44:00
13.7	3.9	88.8	2014-02-01T23:43:00
12.5	3.83	89.7	2014-02-01T23:42:00
13.2	3.8	90.2	2014-02-01T23:41:00
12.8	3.8	90.2	2014-02-01T23:40:00
11.6	3.8	90.2	2014-02-01T23:39:00
10.2	3.8	90.2	2014-02-01T23:38:00
10.2	3.8	90.2	2014-02-01T23:37:00
8.6	3.8	90.2	2014-02-01T23:36:00
7.89	3.8	90.2	2014-02-01T23:35:00
8.03	3.8	90.2	2014-02-01T23:34:00
7.97	3.8	90.2	2014-02-01T23:33:00
8.17	3.86	89.9	2014-02-01T23:32:00
8.23	3.9	89.8	2014-02-01T23:31:00
9.38	3.9	89.8	2014-02-01T23:30:00
10.1	3.9	89.8	2014-02-01T23:29:00
10.9	3.9	89.8	2014-02-01T23:28:00
10.9	3.9	89.8	2014-02-01T23:27:00
9.37	3.9	89.8	2014-02-01T23:26:00
8.01	3.9	89.8	2014-02-01T23:25:00
7.35	3.9	89.8	2014-02-01T23:24:00
9.15	3.9	89.8	2014-02-01T23:23:00
9.72	3.9	90.1	2014-02-01T23:22:00
10.1	3.9	90.3	2014-02-01T23:21:00
10.9	3.9	90.3	2014-02-01T23:20:00
11.1	3.9	90.3	2014-02-01T23:19:00
11	3.9	90.3	2014-02-01T23:18:00
10.8	3.9	90.3	2014-02-01T23:17:00
10.5	3.9	90.3	2014-02-01T23:16:00
10.9	3.9	90.3	2014-02-01T23:15:00
10.6	3.9	90.3	2014-02-01T23:14:00
10.5	3.9	90.3	2014-02-01T23:13:00
10.9	4.03	89.6	2014-02-01T23:12:00
10.7	4.1	89.2	2014-02-01T23:11:00
10.3	4.1	89.2	2014-02-01T23:10:00
11.4	4.1	89.2	2014-02-01T23:09:00
11.9	4.1	89.2	2014-02-01T23:08:00
12.5	4.1	89.2	2014-02-01T23:07:00
12.2	4.1	89.2	2014-02-01T23:06:00
12	4.1	89.2	2014-02-01T23:05:00
12.7	4.1	89.2	2014-02-01T23:04:00
14	4.1	89.2	2014-02-01T23:03:00
13.2	4.17	88.6	2014-02-01T23:02:00
13.2	4.2	88.2	2014-02-01T23:01:00
13.7	4.2	88.2	2014-02-01T23:00:00
13.8	4.2	88.2	2014-02-01T22:59:00
13.9	4.2	88.2	2014-02-01T22:58:00
14.1	4.2	88.2	2014-02-01T22:57:00
13.8	4.2	88.2	2014-02-01T22:56:00
12.3	4.2	88.2	2014-02-01T22:55:00
13	4.2	88.2	2014-02-01T22:54:00
13.8	4.2	88.2	2014-02-01T22:53:00
14.1	4.2	88	2014-02-01T22:52:00
14.2	4.2	87.9	2014-02-01T22:51:00
14.4	4.2	87.9	2014-02-01T22:50:00
14.3	4.2	87.9	2014-02-01T22:49:00
13.8	4.2	87.9	2014-02-01T22:48:00
13.1	4.2	87.9	2014-02-01T22:47:00
14.7	4.2	87.9	2014-02-01T22:46:00
15.3	4.2	87.9	2014-02-01T22:45:00
14.7	4.2	87.9	2014-02-01T22:44:00
15.4	4.2	87.9	2014-02-01T22:43:00
15.7	4.2	88.6	2014-02-01T22:42:00
15.4	4.2	89	2014-02-01T22:41:00
14.9	4.2	89	2014-02-01T22:40:00
15.4	4.2	89	2014-02-01T22:39:00
15.5	4.2	89	2014-02-01T22:38:00
15.6	4.2	89	2014-02-01T22:37:00
15.2	4.2	89	2014-02-01T22:36:00
14.2	4.2	89	2014-02-01T22:35:00
13.8	4.2	89	2014-02-01T22:34:00
14.1	4.2	89	2014-02-01T22:33:00
14.7	4.33	87	2014-02-01T22:32:00
12.7	4.4	85.8	2014-02-01T22:31:00
11.8	4.4	85.8	2014-02-01T22:30:00
15.2	4.4	85.8	2014-02-01T22:29:00
14.4	4.4	85.8	2014-02-01T22:28:00
15.7	4.4	85.8	2014-02-01T22:27:00
17.4	4.4	85.8	2014-02-01T22:26:00
17.1	4.4	85.8	2014-02-01T22:25:00
16.2	4.4	85.8	2014-02-01T22:24:00
17.3	4.4	85.8	2014-02-01T22:23:00
18	4.34	85.6	2014-02-01T22:22:00
18.5	4.3	85.5	2014-02-01T22:21:00
18.9	4.3	85.5	2014-02-01T22:20:00
18.8	4.3	85.5	2014-02-01T22:19:00
18.4	4.3	85.5	2014-02-01T22:18:00
18.5	4.3	85.5	2014-02-01T22:17:00
18.7	4.3	85.5	2014-02-01T22:16:00
18.5	4.3	85.5	2014-02-01T22:15:00
18.6	4.3	85.5	2014-02-01T22:14:00
18	4.3	85.5	2014-02-01T22:13:00
17.8	4.36	85	2014-02-01T22:12:00
18.4	4.4	84.8	2014-02-01T22:11:00
18.3	4.4	84.8	2014-02-01T22:10:00
18.5	4.4	84.8	2014-02-01T22:09:00
18.8	4.4	84.8	2014-02-01T22:08:00
19	4.4	84.8	2014-02-01T22:07:00
18.9	4.4	84.8	2014-02-01T22:06:00
18	4.4	84.8	2014-02-01T22:05:00
16.5	4.4	84.8	2014-02-01T22:04:00
16.4	4.4	84.8	2014-02-01T22:03:00
15.1	4.4	84.2	2014-02-01T22:02:00
16.8	4.4	83.9	2014-02-01T22:01:00
17.5	4.4	83.9	2014-02-01T22:00:00
17.7	4.4	83.9	2014-02-01T21:59:00
18.7	4.4	83.9	2014-02-01T21:58:00
19	4.4	83.9	2014-02-01T21:57:00
18.7	4.4	83.9	2014-02-01T21:56:00
17.7	4.4	83.9	2014-02-01T21:55:00
19.4	4.4	83.9	2014-02-01T21:54:00
14.6	4.4	83.9	2014-02-01T21:53:00
5.93	4.34	84.7	2014-02-01T21:52:00
14.4	4.3	85.1	2014-02-01T21:51:00
18.9	4.3	85.1	2014-02-01T21:50:00
18.8	4.3	85.1	2014-02-01T21:49:00
17.6	4.3	85.1	2014-02-01T21:48:00
17	4.3	85.1	2014-02-01T21:47:00
16.4	4.3	85.1	2014-02-01T21:46:00
16.9	4.3	85.1	2014-02-01T21:45:00
17.1	4.3	85.1	2014-02-01T21:44:00
16.6	4.3	85.1	2014-02-01T21:43:00
17	4.36	84.6	2014-02-01T21:42:00
17.7	4.4	84.4	2014-02-01T21:41:00
19.8	4.4	84.4	2014-02-01T21:40:00
19.8	4.4	84.4	2014-02-01T21:39:00
17.7	4.4	84.4	2014-02-01T21:38:00
16	4.4	84.4	2014-02-01T21:37:00
15.2	4.4	84.4	2014-02-01T21:36:00
15.2	4.4	84.4	2014-02-01T21:35:00
13.9	4.4	84.4	2014-02-01T21:34:00
9.72	4.4	84.4	2014-02-01T21:33:00
13.5	4.66	82.8	2014-02-01T21:32:00
14.9	4.8	81.9	2014-02-01T21:31:00
10.9	4.8	81.9	2014-02-01T21:30:00
12.6	4.8	81.9	2014-02-01T21:29:00
11.5	4.8	81.9	2014-02-01T21:28:00
10.7	4.8	81.9	2014-02-01T21:27:00
12.3	4.8	81.9	2014-02-01T21:26:00
16.3	4.8	81.9	2014-02-01T21:25:00
17.6	4.8	81.9	2014-02-01T21:24:00
18.2	4.8	81.9	2014-02-01T21:23:00
18.7	4.61	81.5	2014-02-01T21:22:00
19.2	4.5	81.2	2014-02-01T21:21:00
18.6	4.5	81.2	2014-02-01T21:20:00
17.8	4.5	81.2	2014-02-01T21:19:00
15	4.5	81.2	2014-02-01T21:18:00
17	4.5	81.2	2014-02-01T21:17:00
19.2	4.5	81.2	2014-02-01T21:16:00
18.3	4.5	81.2	2014-02-01T21:15:00
17.7	4.5	81.2	2014-02-01T21:14:00
18.9	4.5	81.2	2014-02-01T21:13:00
19.9	4.69	80	2014-02-01T21:12:00
20	4.8	79.4	2014-02-01T21:11:00
20	4.8	79.4	2014-02-01T21:10:00
20	4.8	79.4	2014-02-01T21:09:00
19.8	4.8	79.4	2014-02-01T21:08:00
17.4	4.8	79.4	2014-02-01T21:07:00
16.6	4.8	79.4	2014-02-01T21:06:00
17.1	4.8	79.4	2014-02-01T21:05:00
19.3	4.8	79.4	2014-02-01T21:04:00
20.4	4.8	79.4	2014-02-01T21:03:00
20.4	4.8	77.9	2014-02-01T21:02:00
19.3	4.8	77.1	2014-02-01T21:01:00
19.6	4.8	77.1	2014-02-01T21:00:00
19.7	4.8	77.1	2014-02-01T20:59:00
19.1	4.8	77.1	2014-02-01T20:58:00
19.5	4.8	77.1	2014-02-01T20:57:00
20.3	4.8	77.1	2014-02-01T20:56:00
21.4	4.8	77.1	2014-02-01T20:55:00
22.2	4.8	77.1	2014-02-01T20:54:00
21.7	4.8	77.1	2014-02-01T20:53:00
22	4.86	75.6	2014-02-01T20:52:00
22.1	4.9	74.7	2014-02-01T20:51:00
21.9	4.9	74.7	2014-02-01T20:50:00
21.7	4.9	74.7	2014-02-01T20:49:00
21.9	4.9	74.7	2014-02-01T20:48:00
22	4.9	74.7	2014-02-01T20:47:00
23.2	4.9	74.7	2014-02-01T20:46:00
24.4	4.9	74.7	2014-02-01T20:45:00
24.9	4.9	74.7	2014-02-01T20:44:00
25.3	4.9	74.7	2014-02-01T20:43:00
24.2	5.22	71	2014-02-01T20:42:00
22.9	5.4	69	2014-02-01T20:41:00
21.2	5.4	69	2014-02-01T20:40:00
20.6	5.4	69	2014-02-01T20:39:00
21.1	5.4	69	2014-02-01T20:38:00
21.4	5.4	69	2014-02-01T20:37:00
20.7	5.4	69	2014-02-01T20:36:00
21.3	5.4	69	2014-02-01T20:35:00
20.3	5.4	69	2014-02-01T20:34:00
19	5.4	69	2014-02-01T20:33:00
19	5.53	65.3	2014-02-01T20:32:00
19.9	5.6	63.1	2014-02-01T20:31:00
19.4	5.6	63.1	2014-02-01T20:30:00
18.6	5.6	63.1	2014-02-01T20:29:00
17.2	5.6	63.1	2014-02-01T20:28:00
16.9	5.6	63.1	2014-02-01T20:27:00
16.9	5.6	63.1	2014-02-01T20:26:00
14.4	5.6	63.1	2014-02-01T20:25:00
10.1	5.6	63.1	2014-02-01T20:24:00
8.73	5.6	63.1	2014-02-01T20:23:00
9.06	5.79	60.5	2014-02-01T20:22:00
6.75	5.9	59	2014-02-01T20:21:00
4.08	5.9	59	2014-02-01T20:20:00
3.21	5.9	59	2014-02-01T20:19:00
3.14	5.9	59	2014-02-01T20:18:00
3.25	5.9	59	2014-02-01T20:17:00
3.21	5.9	59	2014-02-01T20:16:00
3.35	5.9	59	2014-02-01T20:15:00
3.73	5.9	59	2014-02-01T20:14:00
4.24	5.9	59	2014-02-01T20:13:00
4.18	6.03	58.9	2014-02-01T20:12:00
3.16	6.1	58.8	2014-02-01T20:11:00
2.54	6.1	58.8	2014-02-01T20:10:00
2.17	6.1	58.8	2014-02-01T20:09:00
2.31	6.1	58.8	2014-02-01T20:08:00
2.99	6.1	58.8	2014-02-01T20:07:00
3.15	6.1	58.8	2014-02-01T20:06:00
2.26	6.1	58.8	2014-02-01T20:05:00
2.69	6.1	58.8	2014-02-01T20:04:00
3.03	6.1	58.8	2014-02-01T20:03:00
2.81	6.04	58.5	2014-02-01T20:02:00
2.35	6	58.4	2014-02-01T20:01:00
1.73	6	58.4	2014-02-01T20:00:00
1.49	6	58.4	2014-02-01T19:59:00
1.76	6	58.4	2014-02-01T19:58:00
1.8	6	58.4	2014-02-01T19:57:00
1.67	6	58.4	2014-02-01T19:56:00
1.27	6	58.4	2014-02-01T19:55:00
1.01	6	58.4	2014-02-01T19:54:00
1.15	6	58.4	2014-02-01T19:53:00
1.56	6.13	57.5	2014-02-01T19:52:00
1.27	6.2	57	2014-02-01T19:51:00
1.21	6.2	57	2014-02-01T19:50:00
1.25	6.2	57	2014-02-01T19:49:00
1.23	6.2	57	2014-02-01T19:48:00
1.6	6.2	57	2014-02-01T19:47:00
2	6.2	57	2014-02-01T19:46:00
2.33	6.2	57	2014-02-01T19:45:00
2.94	6.2	57	2014-02-01T19:44:00
2.35	6.2	57	2014-02-01T19:43:00
1.63	6.46	55.7	2014-02-01T19:42:00
2.25	6.6	55	2014-02-01T19:41:00
3	6.6	55	2014-02-01T19:40:00
2.68	6.6	55	2014-02-01T19:39:00
3.04	6.6	55	2014-02-01T19:38:00
3.14	6.6	55	2014-02-01T19:37:00
2.94	6.6	55	2014-02-01T19:36:00
3.12	6.6	55	2014-02-01T19:35:00
2.38	6.6	55	2014-02-01T19:34:00
2.23	6.6	55	2014-02-01T19:33:00
1.85	6.35	57	2014-02-01T19:32:00
2.07	6.2	58.2	2014-02-01T19:31:00
2.67	6.2	58.2	2014-02-01T19:30:00
1.82	6.2	58.2	2014-02-01T19:29:00
1.15	6.2	58.2	2014-02-01T19:28:00
1.25	6.2	58.2	2014-02-01T19:27:00
1.14	6.2	58.2	2014-02-01T19:26:00
1.04	6.2	58.2	2014-02-01T19:25:00
1.16	6.2	58.2	2014-02-01T19:24:00
1.13	6.2	58.2	2014-02-01T19:23:00
1.21	6.33	56.7	2014-02-01T19:22:00
0.873	6.4	55.8	2014-02-01T19:21:00
0.507	6.4	55.8	2014-02-01T19:20:00
0.342	6.4	55.8	2014-02-01T19:19:00
0.195	6.4	55.8	2014-02-01T19:18:00
0.203	6.4	55.8	2014-02-01T19:17:00
0.225	6.4	55.8	2014-02-01T19:16:00
0.065	6.4	55.8	2014-02-01T19:15:00
0.0883	6.4	55.8	2014-02-01T19:14:00
-0.01	6.4	55.8	2014-02-01T19:13:00
0.118	6.86	54.2	2014-02-01T19:12:00
0.113	7.1	53.4	2014-02-01T19:11:00
0.303	7.1	53.4	2014-02-01T19:10:00
0.382	7.1	53.4	2014-02-01T19:09:00
0.427	7.1	53.4	2014-02-01T19:08:00
0.662	7.1	53.4	2014-02-01T19:07:00
0.655	7.1	53.4	2014-02-01T19:06:00
0.618	7.1	53.4	2014-02-01T19:05:00
0.522	7.1	53.4	2014-02-01T19:04:00
0.593	7.1	53.4	2014-02-01T19:03:00
0.738	6.97	53.4	2014-02-01T19:02:00
0.91	6.9	53.4	2014-02-01T19:01:00
0.922	6.9	53.4	2014-02-01T19:00:00
1	6.9	53.4	2014-02-01T18:59:00
1.03	6.9	53.4	2014-02-01T18:58:00
0.978	6.9	53.4	2014-02-01T18:57:00
1.21	6.9	53.4	2014-02-01T18:56:00
1.08	6.9	53.4	2014-02-01T18:55:00
1.11	6.9	53.4	2014-02-01T18:54:00
1.08	6.9	53.4	2014-02-01T18:53:00
0.957	6.71	53.3	2014-02-01T18:52:00
1.07	6.6	53.3	2014-02-01T18:51:00
1.01	6.6	53.3	2014-02-01T18:50:00
1.09	6.6	53.3	2014-02-01T18:49:00
1.1	6.6	53.3	2014-02-01T18:48:00
1.13	6.6	53.3	2014-02-01T18:47:00
1.01	6.6	53.3	2014-02-01T18:46:00
1.11	6.6	53.3	2014-02-01T18:45:00
1.42	6.6	53.3	2014-02-01T18:44:00
1.63	6.6	53.3	2014-02-01T18:43:00
1.92	7.06	52	2014-02-01T18:42:00
1.86	7.3	51.3	2014-02-01T18:41:00
2.2	7.3	51.3	2014-02-01T18:40:00
2.85	7.3	51.3	2014-02-01T18:39:00
2.09	7.3	51.3	2014-02-01T18:38:00
1.59	7.3	51.3	2014-02-01T18:37:00
1.03	7.3	51.3	2014-02-01T18:36:00
0.385	7.3	51.3	2014-02-01T18:35:00
0.228	7.3	51.3	2014-02-01T18:34:00
0.795	7.3	51.3	2014-02-01T18:33:00
1.25	7.17	51.6	2014-02-01T18:32:00
0.998	7.1	51.7	2014-02-01T18:31:00
1.34	7.1	51.7	2014-02-01T18:30:00
2.09	7.1	51.7	2014-02-01T18:29:00
1.82	7.1	51.7	2014-02-01T18:28:00
1.84	7.1	51.7	2014-02-01T18:27:00
3.01	7.1	51.7	2014-02-01T18:26:00
4.56	7.1	51.7	2014-02-01T18:25:00
6.7	7.1	51.7	2014-02-01T18:24:00
5.39	7.1	51.7	2014-02-01T18:23:00
4.41	6.97	52.1	2014-02-01T18:22:00
5.05	6.9	52.4	2014-02-01T18:21:00
6.54	6.9	52.4	2014-02-01T18:20:00
8.22	6.9	52.4	2014-02-01T18:19:00
8.11	6.9	52.4	2014-02-01T18:18:00
6.84	6.9	52.4	2014-02-01T18:17:00
7.99	6.9	52.4	2014-02-01T18:16:00
8.97	6.9	52.4	2014-02-01T18:15:00
8.9	6.9	52.4	2014-02-01T18:14:00
9.59	6.9	52.4	2014-02-01T18:13:00
10.7	6.83	51.6	2014-02-01T18:12:00
12.2	6.8	51.2	2014-02-01T18:11:00
8.99	6.8	51.2	2014-02-01T18:10:00
3.6	6.8	51.2	2014-02-01T18:09:00
2	6.8	51.2	2014-02-01T18:08:00
1.93	6.8	51.2	2014-02-01T18:07:00
3.35	6.8	51.2	2014-02-01T18:06:00
3.97	6.8	51.2	2014-02-01T18:05:00
4.97	6.8	51.2	2014-02-01T18:04:00
4.91	6.8	51.2	2014-02-01T18:03:00
2.52	7.05	50.6	2014-02-01T18:02:00
2.17	7.2	50.2	2014-02-01T18:01:00
3.69	7.2	50.2	2014-02-01T18:00:00
5.81	7.2	50.2	2014-02-01T17:59:00
8.41	7.2	50.2	2014-02-01T17:58:00
9.88	7.2	50.2	2014-02-01T17:57:00
8.54	7.2	50.2	2014-02-01T17:56:00
8.88	7.2	50.2	2014-02-01T17:55:00
12.9	7.2	50.2	2014-02-01T17:54:00
15.8	7.2	50.2	2014-02-01T17:53:00
15.2	7.58	49	2014-02-01T17:52:00
11.2	7.8	48.3	2014-02-01T17:51:00
6.63	7.8	48.3	2014-02-01T17:50:00
7.44	7.8	48.3	2014-02-01T17:49:00
6.57	7.8	48.3	2014-02-01T17:48:00
6.09	7.8	48.3	2014-02-01T17:47:00
5.69	7.8	48.3	2014-02-01T17:46:00
6.57	7.8	48.3	2014-02-01T17:45:00
7.37	7.8	48.3	2014-02-01T17:44:00
7.94	7.8	48.3	2014-02-01T17:43:00
9.46	7.21	50.2	2014-02-01T17:42:00
8.84	6.9	51.2	2014-02-01T17:41:00
9.3	6.9	51.2	2014-02-01T17:40:00
10.2	6.9	51.2	2014-02-01T17:39:00
8.51	6.9	51.2	2014-02-01T17:38:00
6.97	6.9	51.2	2014-02-01T17:37:00
4.41	6.9	51.2	2014-02-01T17:36:00
3.34	6.9	51.2	2014-02-01T17:35:00
2.5	6.9	51.2	2014-02-01T17:34:00
5.09	6.9	51.2	2014-02-01T17:33:00
13.7	7.09	50.4	2014-02-01T17:32:00
18.2	7.2	50	2014-02-01T17:31:00
18.2	7.2	50	2014-02-01T17:30:00
16.1	7.2	50	2014-02-01T17:29:00
12.8	7.2	50	2014-02-01T17:28:00
7.74	7.2	50	2014-02-01T17:27:00
4.29	7.2	50	2014-02-01T17:26:00
7.11	7.2	50	2014-02-01T17:25:00
8.74	7.2	50	2014-02-01T17:24:00
6.16	7.2	50	2014-02-01T17:23:00
8.79	7.01	50.4	2014-02-01T17:22:00
10.5	6.9	50.7	2014-02-01T17:21:00
14.3	6.9	50.7	2014-02-01T17:20:00
15.7	6.9	50.7	2014-02-01T17:19:00
16.2	6.9	50.7	2014-02-01T17:18:00
16.5	6.9	50.7	2014-02-01T17:17:00
17.1	6.9	50.7	2014-02-01T17:16:00
17.5	6.9	50.7	2014-02-01T17:15:00
16.3	6.9	50.7	2014-02-01T17:14:00
16.2	6.9	50.7	2014-02-01T17:13:00
15.7	6.84	50.8	2014-02-01T17:12:00
16.1	6.8	50.9	2014-02-01T17:11:00
16.1	6.8	50.9	2014-02-01T17:10:00
15.2	6.8	50.9	2014-02-01T17:09:00
15.1	6.8	50.9	2014-02-01T17:08:00
15.6	6.8	50.9	2014-02-01T17:07:00
14.4	6.8	50.9	2014-02-01T17:06:00
11.6	6.8	50.9	2014-02-01T17:05:00
10.3	6.8	50.9	2014-02-01T17:04:00
11.4	6.8	50.9	2014-02-01T17:03:00
12.4	6.8	50.7	2014-02-01T17:02:00
14.2	6.8	50.5	2014-02-01T17:01:00
15.5	6.8	50.5	2014-02-01T17:00:00
17	6.8	50.5	2014-02-01T16:59:00
17.7	6.8	50.5	2014-02-01T16:58:00
17.5	6.8	50.5	2014-02-01T16:57:00
17.9	6.8	50.5	2014-02-01T16:56:00
18.3	6.8	50.5	2014-02-01T16:55:00
18.3	6.8	50.5	2014-02-01T16:54:00
16.9	6.8	50.5	2014-02-01T16:53:00
17.7	6.98	50	2014-02-01T16:52:00
19.1	7.1	49.6	2014-02-01T16:51:00
19.3	7.1	49.6	2014-02-01T16:50:00
16.7	7.1	49.6	2014-02-01T16:49:00
17.3	7.1	49.6	2014-02-01T16:48:00
15.3	7.1	49.6	2014-02-01T16:47:00
14.6	7.1	49.6	2014-02-01T16:46:00
18.6	7.1	49.6	2014-02-01T16:45:00
18.3	7.1	49.6	2014-02-01T16:44:00
17.2	7.1	49.6	2014-02-01T16:43:00
17.6	6.98	49.7	2014-02-01T16:42:00
17.8	6.9	49.7	2014-02-01T16:41:00
14.2	6.9	49.7	2014-02-01T16:40:00
11.6	6.9	49.7	2014-02-01T16:39:00
14.4	6.9	49.7	2014-02-01T16:38:00
16.2	6.9	49.7	2014-02-01T16:37:00
18.1	6.9	49.7	2014-02-01T16:36:00
19.4	6.9	49.7	2014-02-01T16:35:00
19.1	6.9	49.7	2014-02-01T16:34:00
19	6.9	49.7	2014-02-01T16:33:00
19.4	7.08	48.7	2014-02-01T16:32:00
20.4	7.2	48	2014-02-01T16:31:00
21.6	7.2	48	2014-02-01T16:30:00
20.4	7.2	48	2014-02-01T16:29:00
20.3	7.2	48	2014-02-01T16:28:00
20.8	7.2	48	2014-02-01T16:27:00
21.7	7.2	48	2014-02-01T16:26:00
21	7.2	48	2014-02-01T16:25:00
20.2	7.2	48	2014-02-01T16:24:00
19.5	7.2	48	2014-02-01T16:23:00
18.9	7.14	47.8	2014-02-01T16:22:00
21.2	7.1	47.6	2014-02-01T16:21:00
19.1	7.1	47.6	2014-02-01T16:20:00
19.1	7.1	47.6	2014-02-01T16:19:00
20	7.1	47.6	2014-02-01T16:18:00
19.5	7.1	47.6	2014-02-01T16:17:00
19.5	7.1	47.6	2014-02-01T16:16:00
20.4	7.1	47.6	2014-02-01T16:15:00
20.1	7.1	47.6	2014-02-01T16:14:00
21.4	7.1	47.6	2014-02-01T16:13:00
23.2	7.28	46.6	2014-02-01T16:12:00
23	7.4	45.9	2014-02-01T16:11:00
22.4	7.4	45.9	2014-02-01T16:10:00
23	7.4	45.9	2014-02-01T16:09:00
23.7	7.4	45.9	2014-02-01T16:08:00
23.8	7.4	45.9	2014-02-01T16:07:00
24.4	7.4	45.9	2014-02-01T16:06:00
24.1	7.4	45.9	2014-02-01T16:05:00
23.8	7.4	45.9	2014-02-01T16:04:00
23.9	7.4	45.9	2014-02-01T16:03:00
23.6	7.7	45.2	2014-02-01T16:02:00
23.1	7.9	44.8	2014-02-01T16:01:00
23.8	7.9	44.8	2014-02-01T16:00:00
25.2	7.9	44.8	2014-02-01T15:59:00
25.3	7.9	44.8	2014-02-01T15:58:00
24.7	7.9	44.8	2014-02-01T15:57:00
24.4	7.9	44.8	2014-02-01T15:56:00
24.6	7.9	44.8	2014-02-01T15:55:00
22.5	7.9	44.8	2014-02-01T15:54:00
22.6	7.9	44.8	2014-02-01T15:53:00
22.7	7.9	44.9	2014-02-01T15:52:00
23	7.9	45	2014-02-01T15:51:00
23.1	7.9	45	2014-02-01T15:50:00
22	7.9	45	2014-02-01T15:49:00
22	7.9	45	2014-02-01T15:48:00
23.3	7.9	45	2014-02-01T15:47:00
23.7	7.9	45	2014-02-01T15:46:00
22.4	7.9	45	2014-02-01T15:45:00
20.3	7.9	45	2014-02-01T15:44:00
20.2	7.9	45	2014-02-01T15:43:00
20.2	8.02	45.2	2014-02-01T15:42:00
20.9	8.1	45.4	2014-02-01T15:41:00
22	8.1	45.4	2014-02-01T15:40:00
23.2	8.1	45.4	2014-02-01T15:39:00
23.5	8.1	45.4	2014-02-01T15:38:00
21.3	8.1	45.4	2014-02-01T15:37:00
18	8.1	45.4	2014-02-01T15:36:00
18.1	8.1	45.4	2014-02-01T15:35:00
17.2	8.1	45.4	2014-02-01T15:34:00
16.4	8.1	45.4	2014-02-01T15:33:00
17.8	8.1	44.2	2014-02-01T15:32:00
19.5	8.1	43.5	2014-02-01T15:31:00
20.8	8.1	43.5	2014-02-01T15:30:00
19.7	8.1	43.5	2014-02-01T15:29:00
19.6	8.1	43.5	2014-02-01T15:28:00
20.4	8.1	43.5	2014-02-01T15:27:00
19.8	8.1	43.5	2014-02-01T15:26:00
20.1	8.1	43.5	2014-02-01T15:25:00
16.7	8.1	43.5	2014-02-01T15:24:00
15.8	8.1	43.5	2014-02-01T15:23:00
14.8	8.22	44.6	2014-02-01T15:22:00
20.7	8.3	45.3	2014-02-01T15:21:00
21.3	8.3	45.3	2014-02-01T15:20:00
18.4	8.3	45.3	2014-02-01T15:19:00
17.3	8.3	45.3	2014-02-01T15:18:00
18.7	8.3	45.3	2014-02-01T15:17:00
18	8.3	45.3	2014-02-01T15:16:00
18.1	8.3	45.3	2014-02-01T15:15:00
18.6	8.3	45.3	2014-02-01T15:14:00
18.4	8.3	45.3	2014-02-01T15:13:00
17.6	8.06	45.9	2014-02-01T15:12:00
19.6	7.9	46.3	2014-02-01T15:11:00
21	7.9	46.3	2014-02-01T15:10:00
20.6	7.9	46.3	2014-02-01T15:09:00
20.7	7.9	46.3	2014-02-01T15:08:00
22.4	7.9	46.3	2014-02-01T15:07:00
21.2	7.9	46.3	2014-02-01T15:06:00
21.8	7.9	46.3	2014-02-01T15:05:00
20.4	7.9	46.3	2014-02-01T15:04:00
19.6	7.9	46.3	2014-02-01T15:03:00
20.4	8.09	46.7	2014-02-01T15:02:00
21.4	8.2	47	2014-02-01T15:01:00
